student_id,minutes_watched,paid_in_q2
278952,19.1,0
278972,53.07,0
279012,0.1,0
279059,0.23,0
279071,1.97,0
279088,6.32,0
279098,44.35,0
279118,0.43,0
279190,41.22,0
279229,18.98,0
279263,0.1,0
279267,1.22,0
279288,1.97,0
279291,6.17,0
279295,25.13,0
279305,18.9,0
279318,0.28,0
279332,7.37,0
279338,0.23,0
279355,17.97,0
279356,80.22,0
279366,0.07,0
279397,4.28,0
279398,6.97,0
279431,1.12,0
279444,14.7,0
279471,44,0
279496,2.23,0
279507,0.2,0
279521,10.27,0
279528,17.07,0
279535,59.83,0
279562,2.77,0
279600,47.52,0
279616,0.32,0
279621,0.88,0
279667,6.17,0
279679,0.68,0
279696,6.4,0
279719,10.85,0
279742,41.43,0
279784,36.37,0
279796,32.87,0
279812,0.33,0
279843,6.38,0
279845,1.2,0
279860,16.9,0
279872,0.35,0
279882,0.35,0
530,45.43,0
1321,4.32,0
1425,0.55,0
2147,32.32,0
2629,1.55,0
3078,6.35,0
3366,0.57,0
4016,236.62,0
6882,0.72,0
9095,0.18,0
9149,0.2,0
9809,0.18,0
13157,9.72,0
14455,23.58,0
15236,2.08,0
16744,33.18,0
18738,21.8,0
18811,0.32,0
20309,0.1,0
20906,43.18,0
23113,20.17,0
24424,10.82,0
27155,20.78,0
28320,0.35,0
32675,1.37,0
33250,0.28,0
36760,0.05,0
38205,6.45,0
39366,58.13,0
47363,92.22,0
48884,51.28,0
58606,0.45,0
68087,31.58,0
72128,0.15,0
75023,34.35,0
109342,0.32,0
119516,1.52,0
120982,2.75,0
134726,3.95,0
135973,15,0
143417,3.48,0
146891,80.82,0
147087,872.43,0
147197,15.32,0
147204,8,0
149580,3.98,0
152949,4.47,0
155080,5.28,0
155463,1.22,0
161099,2.17,0
161445,43.77,0
161585,0.67,0
162427,10.3,0
163637,6.18,0
164165,1.87,0
164227,5.55,0
164538,3.05,0
164761,1.1,0
165874,39.02,0
166837,71.88,0
168573,68.38,0
171301,21.23,0
172004,6.58,0
172059,0.17,0
172582,1.1,0
172677,17.35,0
172788,0.42,0
172983,0.13,0
173244,2.9,0
173357,0.1,0
173667,0.45,0
174110,7.82,0
175292,24.07,0
175827,5.32,0
175895,72.5,0
176804,0.1,0
176919,23.33,0
176939,1.07,0
177528,1.28,0
177810,25.93,0
177970,0.18,0
179461,17.17,0
180062,4.12,0
180163,0.07,0
181939,11.73,0
182135,0.32,0
183127,5.13,0
184263,16.63,0
184366,15.77,0
184485,0.47,0
184552,37.27,0
184575,0.52,0
184719,23.2,0
185510,3.87,0
186171,6.25,0
186186,4.15,0
186874,5.88,0
187409,0.05,0
188256,4.27,0
192641,0.93,0
196581,0.37,0
197321,70.93,0
198364,2.07,0
198828,0.15,0
199249,34.75,0
200990,0.33,0
201445,3.45,0
203765,2.42,0
203884,141.47,0
204295,11.28,0
204482,20.58,0
207660,0.98,0
208995,0.73,0
209096,41.63,0
209928,3.72,0
211535,27.78,0
212585,7.47,0
212833,61.9,0
213182,1.15,0
213546,1.63,0
214137,72.95,0
216446,0.12,0
221243,7.95,0
222179,0.45,0
223011,43.35,0
223671,21.78,0
225121,15.72,0
226517,12.28,0
227125,0.23,0
228684,10.83,0
228913,0.4,0
229422,9.27,0
230169,1.37,0
231590,0.05,0
234914,68.98,0
234990,5.38,0
235159,1.05,0
235228,7.65,0
235823,8.05,0
236647,4.43,0
237076,2.43,0
237466,2.22,0
237820,0.53,0
238956,1.6,0
239578,1.2,0
242442,37.65,0
242486,7.28,0
242564,89.65,0
243267,0.7,0
243410,0.15,0
243954,0.47,0
244036,0.05,0
245222,0.23,0
245482,44.35,0
247723,7.98,0
248209,1.58,0
248700,53.65,0
248972,3.78,0
249223,0.72,0
249282,9.35,0
249847,22.77,0
250391,0.07,0
250652,0.23,0
251530,0.13,0
252309,27.75,0
252998,0.05,0
253142,32.6,0
255191,27.28,0
255634,7.58,0
256386,149.58,0
256654,35.7,0
257825,0.5,0
258262,0.05,0
258318,1.13,0
258845,11.82,0
259383,20.3,0
260271,2.93,0
260743,4.37,0
261133,18.78,0
261716,32.33,0
261720,0.22,0
262979,0.28,0
263197,259.52,0
263886,5.53,0
264215,7,0
264722,1.42,0
264840,31.75,0
264974,1.13,0
265031,1.58,0
265255,0.87,0
265356,2.58,0
265942,43.33,0
266030,10.03,0
266255,0.5,0
266320,12.93,0
266525,0.88,0
266673,0.48,0
266704,2.08,0
266916,8.07,0
267345,10.42,0
267451,1.45,0
267611,18.52,0
267967,1.02,0
268027,25.53,0
268177,59.38,0
268262,1.35,0
268350,8.98,0
268551,30.83,0
268684,6.5,0
268685,4.07,0
268835,3.12,0
268896,209.4,0
268943,0.55,0
268980,0.1,0
268984,17.77,0
268994,67.72,0
269167,34.23,0
269171,0.35,0
269196,11.68,0
269202,5.73,0
269203,53.43,0
269208,27.13,0
269244,1.2,0
269249,1.13,0
269251,1.82,0
269254,0.2,0
269259,0.22,0
269287,0.37,0
269288,2.23,0
269305,1.28,0
269363,44.38,0
269367,39.65,0
269387,1.83,0
269414,66.05,0
269430,132.87,0
269449,0.25,0
269463,30.23,0
269532,16.83,0
269538,3.28,0
269588,0.18,0
269628,46.85,0
269631,51.35,0
269690,83.57,0
269730,7.33,0
269732,6.53,0
269739,73.63,0
269750,12.13,0
269756,0.1,0
269800,0.98,0
269803,0.83,0
269812,2.83,0
269815,47.3,0
269855,0.75,0
269858,15.63,0
269918,43.72,0
269942,39.97,0
269950,0.3,0
269956,3.48,0
269961,48.87,0
270039,41.22,0
270044,1.6,0
270059,55.35,0
270066,16.73,0
270090,3.6,0
270095,35.2,0
270100,31.37,0
270124,0.08,0
270166,1.2,0
270204,30.15,0
270230,0.4,0
270231,39.25,0
270235,23.37,0
270242,26.83,0
270254,1.2,0
270300,41.08,0
270332,9.75,0
270368,1.13,0
270379,2.32,0
270409,9.62,0
270428,53.7,0
270462,21.37,0
270466,17.15,0
270499,201.48,0
270523,10.42,0
270551,0.83,0
270563,11.7,0
270573,6.92,0
270586,77.73,0
270589,0.07,0
270650,0.53,0
270659,2.9,0
270673,0.83,0
270706,5.7,0
270767,1.75,0
270779,0.4,0
270793,11.22,0
270836,13.28,0
270857,40.92,0
270866,39.95,0
270888,3.35,0
270908,0.57,0
270915,1.05,0
270949,12.48,0
270950,20.72,0
270951,0.53,0
270954,24.17,0
270978,8.42,0
271009,12.9,0
271042,5.62,0
271107,43.78,0
271231,2.35,0
271257,19.57,0
271292,41.78,0
271334,0.65,0
271396,0.7,0
271398,0.3,0
271399,21.83,0
271402,7,0
271461,7.47,0
271472,3.6,0
271481,11.13,0
271487,6.57,0
271504,2.23,0
271525,165.92,0
271566,83.32,0
271567,2.72,0
271614,39.4,0
271624,29.88,0
271730,0.48,0
271737,14.52,0
271767,4.65,0
271854,22.47,0
271867,19.45,0
271907,0.27,0
271952,11.02,0
271964,10.43,0
271985,0.58,0
271999,0.22,0
272046,1.28,0
272080,3.03,0
272108,0.08,0
272113,0.47,0
272120,10.95,0
272131,0.12,0
272132,0.6,0
272173,392.9,0
272174,0.6,0
272185,28.13,0
272200,2.22,0
272212,0.28,0
272262,2.32,0
272274,41.13,0
272296,25.07,0
272301,0.23,0
272309,0.23,0
272349,13.82,0
272376,0.42,0
272427,19.08,0
272432,67.43,0
272448,1.8,0
272476,33.93,0
272527,10.77,0
272532,21.65,0
272554,87.43,0
272567,2.77,0
272597,29.32,0
272607,10.42,0
272628,2.93,0
272632,45.63,0
272648,7.45,0
272666,0.72,0
272673,0.93,0
272683,0.8,0
272694,6.65,0
272733,43.32,0
272734,20.88,0
272783,3.65,0
272808,97.23,0
272809,71.57,0
272839,38.62,0
272891,0.82,0
272972,10.92,0
272984,33.58,0
272987,2.22,0
272993,43.87,0
273002,6.82,0
273019,6.22,0
273037,0.92,0
273058,9.38,0
273073,10.67,0
273088,10.9,0
273092,1.02,0
273123,0.7,0
273124,17.57,0
273132,5.12,0
273145,7.23,0
273148,3.05,0
273177,40.28,0
273188,48.12,0
273203,4.8,0
273221,0.48,0
273228,5.03,0
273244,6.22,0
273263,0.5,0
273288,0.23,0
273296,13.9,0
273297,1.2,0
273322,24.7,0
273335,1.35,0
273352,30.9,0
273363,4.42,0
273367,24.65,0
273422,7.88,0
273449,0.68,0
273462,0.3,0
273516,61.22,0
273582,0.13,0
273616,45.95,0
273617,4.02,0
273633,39.27,0
273661,6.95,0
273678,78.43,0
273682,3.02,0
273693,6.05,0
273702,10.55,0
273709,0.07,0
273710,0.52,0
273719,3.98,0
273734,1.47,0
273803,297.75,0
273813,1.2,0
273815,3.17,0
273824,7.97,0
273847,1.85,0
273852,48.3,0
273886,3.15,0
273892,11.57,0
273896,0.05,0
273905,1.2,0
273910,0.8,0
273951,32.18,0
273960,7.77,0
273969,0.22,0
273972,17.5,0
273996,1.38,0
274024,0.35,0
274032,6.4,0
274053,4.67,0
274074,26.55,0
274132,1.23,0
274172,6.5,0
274177,31.83,0
274181,0.07,0
274184,5.97,0
274191,31.67,0
274202,3.28,0
274268,1.17,0
274270,1.18,0
274279,2.62,0
274284,11.93,0
274304,23.4,0
274310,1,0
274311,39.12,0
274317,2.87,0
274325,0.63,0
274335,28.82,0
274341,42.7,0
274348,21.82,0
274353,0.85,0
274362,0.18,0
274386,0.08,0
274391,19.13,0
274404,8.35,0
274409,1.03,0
274439,16.32,0
274467,2.97,0
274500,2.92,0
274507,0.23,0
274527,50.7,0
274528,3.22,0
274579,16.93,0
274606,1.07,0
274640,2.53,0
274660,1.45,0
274666,0.75,0
274689,0.78,0
274693,12.77,0
274694,0.38,0
274712,6.35,0
274721,8.43,0
274730,2.15,0
274731,0.37,0
274739,1.5,0
274740,8.77,0
274741,1.23,0
274756,23.82,0
274771,25.15,0
274777,15.65,0
274778,0.17,0
274791,3.47,0
274824,0.05,0
274834,0.22,0
274837,0.42,0
274842,3.25,0
274849,0.42,0
274862,1.9,0
274869,1.27,0
274872,13.75,0
274874,95.18,0
274876,79.62,0
274997,0.97,0
274998,0.58,0
275005,52.72,0
275010,75.32,0
275019,17.3,0
275024,5.43,0
275060,57.47,0
275091,15.1,0
275127,0.72,0
275238,46.67,0
275250,9.83,0
275267,0.05,0
275278,0.87,0
275281,42.58,0
275296,0.12,0
275325,22.15,0
275330,4.98,0
275429,59.88,0
275439,0.45,0
275446,6.27,0
275469,1.37,0
275496,9.82,0
275514,4.7,0
275530,0.6,0
275535,58.58,0
275541,1.33,0
275579,58.67,0
275640,0.63,0
275764,11.28,0
275786,54.03,0
275856,12.17,0
275857,0.45,0
275904,1.43,0
275909,0.97,0
275919,3.77,0
275947,50.15,0
275962,8.58,0
276002,2.78,0
276015,1.07,0
276020,10.27,0
276026,0.22,0
276094,68.8,0
276129,5.3,0
276159,10.07,0
276160,19.68,0
276163,19.92,0
276185,26.48,0
276202,5.08,0
276230,19.88,0
276235,1.7,0
276240,6.57,0
276250,0.3,0
276278,1.15,0
276298,198.33,0
276362,0.1,0
276374,25.57,0
276417,7.75,0
276437,6.28,0
276442,34.43,0
276457,0.08,0
276484,8.23,0
276493,3.32,0
276502,3.03,0
276503,1.13,0
276519,35.93,0
276521,2.35,0
276524,0.6,0
276544,1.57,0
276599,6.52,0
276602,21.2,0
276603,3.9,0
276642,0.67,0
276683,0.17,0
276694,27.3,0
276713,0.55,0
276740,49.25,0
276756,25.22,0
276757,0.07,0
276785,27.87,0
276801,3.32,0
276848,25.82,0
276854,0.45,0
276858,2.07,0
276874,26.22,0
276878,50.25,0
276978,1.27,0
276983,0.68,0
276995,0.48,0
277009,6.22,0
277029,71.4,0
277043,1.63,0
277055,5.85,0
277092,32.65,0
277094,2.8,0
277145,10.33,0
277156,3.5,0
277173,0.05,0
277175,0.53,0
277179,1.02,0
277181,20.92,0
277228,0.05,0
277244,0.28,0
277272,1.07,0
277274,41.07,0
277281,0.62,0
277293,2.5,0
277314,44.7,0
277319,10.87,0
277341,31.07,0
277345,0.27,0
277348,26.47,0
277356,9.88,0
277407,0.27,0
277423,7.43,0
277488,4.98,0
277552,0.52,0
277560,0.18,0
277574,0.05,0
277596,19.4,0
277617,3.77,0
277641,0.25,0
277665,48.63,0
277697,0.6,0
277738,1.25,0
277749,34.83,0
277750,0.92,0
277776,27.5,0
277790,6.38,0
277799,1.12,0
277804,94.43,0
277827,73.98,0
277869,1.67,0
277872,3.08,0
277898,1.63,0
277903,37.12,0
277910,4.83,0
277929,60.33,0
277931,0.08,0
277958,3.8,0
277968,5.2,0
277974,21.57,0
277994,27.17,0
278000,10,0
278050,0.2,0
278088,40.45,0
278096,1.32,0
278099,0.37,0
278111,9.65,0
278136,11.13,0
278144,0.28,0
278172,0.65,0
278183,0.65,0
278188,6.57,0
278208,42.98,0
278213,65.88,0
278230,6.45,0
278248,0.13,0
278249,0.08,0
278254,16.13,0
278272,36.73,0
278290,26.42,0
278291,10.42,0
278320,5.43,0
278330,27.52,0
278336,6.18,0
278361,11.25,0
278376,2.72,0
278380,17.67,0
278397,5.63,0
278406,2.2,0
278421,31.35,0
278441,0.05,0
278454,0.23,0
278475,0.05,0
278506,13.77,0
278510,0.33,0
278518,0.4,0
278598,12.23,0
278639,6.43,0
278663,6.18,0
278682,11.15,0
278699,73,0
278731,60.97,0
278740,97.58,0
278744,56.72,0
278757,0.32,0
278782,44.77,0
278783,2.42,0
278797,5.18,0
278804,2.3,0
278814,4.18,0
278836,25.02,0
278861,105.02,0
278870,46.78,0
278871,0.18,0
278873,35.77,0
278923,3.5,0
278926,30,0
278932,0.75,0
278948,1.33,0
279027,0.18,0
279045,0.32,0
279049,10.87,0
279068,4.95,0
279104,23.38,0
279123,1.18,0
279128,17.12,0
279140,9.8,0
279161,6.05,0
279217,0.98,0
279219,10.17,0
279242,40.35,0
279243,19.6,0
279256,3.53,0
279292,0.2,0
279294,4.67,0
279296,10.42,0
279319,0.53,0
279322,3,0
279395,3.82,0
279458,43.07,0
279465,3.3,0
279549,3.5,0
279565,35.32,0
279569,5.35,0
279580,0.07,0
279582,1.52,0
279595,22.32,0
279602,4.3,0
279686,86.62,0
279703,0.85,0
279727,7.18,0
279761,0.82,0
279767,1.78,0
279779,6.5,0
279792,1.25,0
279799,65.68,0
279810,3.73,0
279853,11.25,0
279865,34.25,0
279880,1.2,0
3101,0.32,0
6426,0.18,0
6957,51.13,0
7580,29.1,0
9382,24.77,0
15150,1.2,0
17774,17.08,0
51100,47.72,0
54678,3.87,0
70795,3.87,0
75683,0.05,0
75823,25.13,0
79144,1.2,0
104682,11.1,0
105231,13.58,0
115040,28.6,0
123311,9.52,0
123905,41.93,0
126016,41.27,0
135768,0.8,0
137387,16.25,0
138858,0.35,0
139592,96.67,0
139776,11.47,0
141711,16.67,0
142447,2.97,0
143935,36.1,0
144664,0.33,0
147062,0.22,0
147732,0.07,0
147939,44.92,0
148089,1.73,0
149620,0.65,0
149753,7.45,0
150652,0.08,0
153717,0.22,0
155712,65.87,0
156580,18.87,0
157086,20.87,0
162124,37.62,0
163271,5.72,0
163376,1.15,0
166247,6.65,0
166282,1.4,0
168855,1.55,0
169332,20.17,0
170574,0.3,0
172184,26.08,0
172903,12.32,0
175144,39.52,0
176060,22.4,0
176513,50.95,0
177305,30.37,0
177884,29.93,0
178078,1.13,0
178603,5.72,0
178753,1.57,0
179249,41.6,0
180104,17.9,0
180636,1.27,0
181622,4.15,0
181893,0.1,0
182297,15.92,0
182555,4.52,0
183213,15.73,0
183735,9.12,0
184185,0.4,0
184253,21.27,0
184297,83.87,0
184727,0.05,0
184783,12.73,0
184921,4.12,0
185871,0.15,0
188109,19.23,0
191182,19.78,0
191403,20.92,0
191412,1.9,0
193140,0.1,0
193182,1.02,0
193434,65.03,0
194885,10.58,0
196351,2.33,0
196978,2.12,0
197262,0.13,0
198525,1.62,0
200386,4.37,0
201478,17.1,0
204566,0.05,0
206101,59.07,0
206361,1.08,0
206439,12.53,0
207256,7.15,0
208089,0.28,0
208199,67.03,0
209054,4.53,0
210241,66.33,0
211654,46.97,0
212551,13.68,0
212841,84.15,0
213963,28.57,0
214134,0.22,0
214617,1.27,0
214897,0.85,0
215085,0.35,0
215225,0.32,0
216489,0.12,0
216535,0.52,0
218448,1.53,0
218716,0.92,0
219315,62.28,0
219542,12.18,0
219983,10.4,0
220363,0.73,0
221023,43.5,0
221328,3.58,0
221541,28.65,0
224869,7.87,0
226187,9.07,0
226527,112.77,0
227532,5.2,0
228329,0.28,0
228554,12.02,0
228730,11.92,0
229159,64.32,0
230962,11.77,0
231319,18.5,0
234524,0.37,0
235456,0.28,0
236606,1.03,0
238480,1.22,0
239019,8.17,0
240481,34.35,0
241755,80.4,0
241811,0.2,0
242186,139.48,0
242576,101.63,0
244872,4.1,0
245610,14.67,0
246225,91.42,0
247494,85.42,0
248359,0.48,0
248759,7.55,0
249546,15.05,0
251694,13.9,0
251765,11.3,0
253847,23.52,0
255603,6.6,0
255838,5.43,0
257036,53.1,0
257255,0.12,0
257305,3.42,0
257855,25.52,0
258014,1.5,0
258515,2.53,0
258613,0.37,0
258892,3.78,0
259011,621.98,0
259229,0.4,0
259978,21.42,0
260038,0.53,0
260383,5.05,0
261336,4.58,0
261364,0.72,0
261473,2.02,0
261688,0.05,0
262046,14.72,0
262134,0.55,0
262369,2.77,0
262594,7.17,0
263024,36.87,0
263655,0.17,0
263875,93.08,0
264066,0.15,0
264100,0.82,0
264238,10.6,0
264738,0.5,0
264876,5.3,0
265145,7.15,0
265291,39.18,0
265477,0.17,0
265866,1.7,0
265930,17.97,0
265968,42.68,0
266126,6.88,0
266480,20.57,0
266507,0.45,0
266619,7.43,0
267463,32.55,0
267606,0.38,0
268134,1.65,0
268240,51.77,0
268302,0.72,0
268709,3.72,0
268716,9.8,0
268765,117.23,0
268814,6.12,0
268855,6.45,0
268874,37.9,0
269172,1.58,0
269183,5.88,0
269217,9.13,0
269239,32.32,0
269240,2.35,0
269248,10.82,0
269260,234.37,0
269274,36.65,0
269290,7.7,0
269299,1.07,0
269328,1.77,0
269335,0.92,0
269357,1.6,0
269366,0.7,0
269382,0.95,0
269393,7.45,0
269409,1.35,0
269434,1.03,0
269468,77.22,0
269475,35.58,0
269478,11.32,0
269484,1.13,0
269498,59.12,0
269505,0.32,0
269512,4.92,0
269548,9.53,0
269571,0.63,0
269573,21.85,0
269602,18.52,0
269624,0.35,0
269647,0.12,0
269725,4.33,0
269742,4.05,0
269782,0.3,0
269806,0.18,0
269819,51.57,0
269844,16.75,0
269857,10.55,0
269863,2.62,0
269876,18.2,0
269930,4.77,0
270006,1.22,0
270025,2.8,0
270029,3.8,0
270031,39.55,0
270046,0.38,0
270056,53.82,0
270068,110.93,0
270076,2.27,0
270081,7.23,0
270109,1.2,0
270117,72.5,0
270136,4.52,0
270153,19.85,0
270276,10.02,0
270285,54.85,0
270299,1.25,0
270322,18.82,0
270381,43.78,0
270386,3.5,0
270417,377.18,0
270439,0.08,0
270475,57.57,0
270497,1.55,0
270503,14.75,0
270537,6.03,0
270541,2.98,0
270562,2.17,0
270571,0.32,0
270601,7.42,0
270624,1.35,0
270638,1.38,0
270641,95.8,0
270654,27.18,0
270667,41.65,0
270677,75.98,0
270698,0.57,0
270703,0.7,0
270758,0.12,0
270759,92.83,0
270872,51.75,0
270932,0.53,0
270967,23.87,0
270969,5.32,0
271000,43.3,0
271020,19.03,0
271025,1.23,0
271097,0.47,0
271118,1.18,0
271135,2.38,0
271137,0.27,0
271148,163.13,0
271160,0.68,0
271242,1.73,0
271323,0.25,0
271349,17.53,0
271358,0.08,0
271385,13.7,0
271404,20.47,0
271421,0.73,0
271433,0.92,0
271444,7.87,0
271464,0.33,0
271493,4.02,0
271503,6,0
271539,39.4,0
271546,6.18,0
271562,0.68,0
271588,3,0
271644,0.1,0
271647,30.72,0
271692,0.43,0
271701,7.7,0
271713,200.3,0
271731,5.58,0
271732,0.18,0
271741,44.23,0
271745,80.22,0
271777,40.92,0
271780,1.53,0
271783,66.7,0
271788,14.13,0
271804,122.33,0
271814,0.95,0
271850,35.7,0
271934,164.53,0
271948,36.73,0
271966,11.6,0
272052,0.47,0
272060,8.75,0
272146,42.45,0
272170,79.02,0
272209,1.37,0
272238,35.43,0
272320,288.28,0
272348,31.35,0
272361,81.85,0
272371,91.98,0
272398,1.53,0
272402,62.45,0
272433,4.23,0
272439,0.05,0
272450,102.42,0
272507,16.1,0
272516,1.18,0
272551,44.67,0
272559,1.15,0
272617,15.4,0
272621,2.25,0
272636,0.18,0
272647,71,0
272660,6.45,0
272662,12.53,0
272663,4.82,0
272675,10.18,0
272676,39.5,0
272688,0.75,0
272689,0.7,0
272705,26.7,0
272713,18.5,0
272715,1,0
272753,0.07,0
272766,1.02,0
272785,5.93,0
272788,7.53,0
272797,6.98,0
272812,6.1,0
272818,11.78,0
272835,0.38,0
272856,3.23,0
272864,17.52,0
272873,43.17,0
272890,6.85,0
272893,32.82,0
272896,45.52,0
272927,43.3,0
272934,19.62,0
272958,2.63,0
273015,13.97,0
273032,1.2,0
273103,117.65,0
273114,0.12,0
273133,4.87,0
273141,24.37,0
273144,2.35,0
273151,134.78,0
273161,1.08,0
273176,0.48,0
273213,89.17,0
273218,0.55,0
273226,2.82,0
273233,10.37,0
273251,18.43,0
273310,0.55,0
273318,1.95,0
273325,0.13,0
273357,0.33,0
273421,0.07,0
273424,37.68,0
273441,1.73,0
273452,50.07,0
273505,0.62,0
273553,0.05,0
273568,1.13,0
273590,11.32,0
273609,6.58,0
273621,46.58,0
273632,22.25,0
273635,10.62,0
273637,4.07,0
273643,0.12,0
273650,39.65,0
273668,16.7,0
273687,13.33,0
273688,7.58,0
273750,0.62,0
273755,63.32,0
273783,6.02,0
273789,33.98,0
273790,50.22,0
273794,0.07,0
273800,41.4,0
273823,1.02,0
273890,0.48,0
273914,6.07,0
273931,63.55,0
273966,0.18,0
273987,34.6,0
274056,0.5,0
274115,0.1,0
274118,1.4,0
274134,6.82,0
274140,2.58,0
274167,1.45,0
274224,7.17,0
274265,25.27,0
274272,97.02,0
274338,71.33,0
274342,148.32,0
274372,36.43,0
274383,123.7,0
274400,2.17,0
274403,12.92,0
274405,4.03,0
274407,7.48,0
274417,33.97,0
274419,21.08,0
274429,7.88,0
274454,1.2,0
274487,33.02,0
274508,1.18,0
274514,2.88,0
274549,33.37,0
274624,115.22,0
274692,0.93,0
274716,60.77,0
274744,36.92,0
274751,75.02,0
274764,2.93,0
274774,0.78,0
274795,0.12,0
274855,13.52,0
274871,38.7,0
274889,10.45,0
274896,66.8,0
274897,1.68,0
274927,21.45,0
274928,1.13,0
274976,10.92,0
274977,6.77,0
275017,29.58,0
275052,1.13,0
275061,43.17,0
275083,0.3,0
275134,0.4,0
275186,1.4,0
275189,0.27,0
275213,309.62,0
275239,10.88,0
275248,2.15,0
275259,48.85,0
275288,0.05,0
275300,19.12,0
275301,2.4,0
275317,47.28,0
275324,65.67,0
275340,0.7,0
275342,0.32,0
275344,6.68,0
275356,0.23,0
275400,0.1,0
275401,1.37,0
275407,1.2,0
275411,0.53,0
275414,121.92,0
275432,85.15,0
275447,38.3,0
275453,0.18,0
275456,0.92,0
275464,1.18,0
275502,11.93,0
275544,7.77,0
275555,1.32,0
275645,1.63,0
275653,0.42,0
275702,10.55,0
275713,6.22,0
275724,2.87,0
275779,4.47,0
275834,115.1,0
275839,42.95,0
275906,0.2,0
275911,0.08,0
275939,20.7,0
275940,6.63,0
275941,0.48,0
275950,0.77,0
275995,0.8,0
276011,19.35,0
276022,2.42,0
276035,3.6,0
276107,0.7,0
276123,33.88,0
276144,0.05,0
276180,53.6,0
276231,59.92,0
276254,0.82,0
276267,1.35,0
276275,32.9,0
276283,4.33,0
276322,6.18,0
276359,0.57,0
276370,46.02,0
276376,0.15,0
276385,20.35,0
276388,1.17,0
276407,0.12,0
276408,15.87,0
276432,0.53,0
276447,0.22,0
276466,33.08,0
276530,0.48,0
276538,36.95,0
276559,40.43,0
276583,6.57,0
276619,41.12,0
276621,0.22,0
276624,18.95,0
276631,1.13,0
276634,5.45,0
276650,9.92,0
276652,4.7,0
276700,45,0
276728,41.22,0
276777,0.63,0
276795,44.52,0
276813,3.08,0
276832,41.72,0
276847,17.43,0
276877,42.53,0
276943,0.7,0
276954,1.58,0
277002,4.52,0
277021,20.38,0
277041,0.83,0
277057,0.12,0
277076,0.37,0
277086,48.03,0
277141,0.98,0
277143,21.85,0
277157,1.23,0
277178,21.02,0
277201,0.2,0
277259,5.93,0
277270,1.48,0
277299,8.35,0
277306,1.2,0
277346,49.12,0
277362,12.13,0
277377,43,0
277409,17.6,0
277426,0.27,0
277430,0.37,0
277518,8.03,0
277580,1.72,0
277589,6.78,0
277601,1.47,0
277650,29.17,0
277652,1.2,0
277656,122.57,0
277659,14.13,0
277669,0.3,0
277671,8.42,0
277725,65.82,0
277769,25.6,0
277785,2.83,0
277805,17.43,0
277806,37.08,0
277809,1.48,0
277836,0.3,0
277875,1.57,0
277884,0.68,0
277916,0.62,0
277943,0.35,0
277987,0.15,0
278004,0.15,0
278039,73.42,0
278043,0.2,0
278044,13.42,0
278063,40.63,0
278077,18.2,0
278105,1.33,0
278119,39.05,0
278130,27.83,0
278139,2.32,0
278192,63.67,0
278194,39.73,0
278284,40.78,0
278341,0.25,0
278353,57.35,0
278355,6.22,0
278404,9.23,0
278413,10.92,0
278414,1.5,0
278456,2.22,0
278463,20.1,0
278465,0.65,0
278479,0.53,0
278523,30.22,0
278548,1.2,0
278603,48.28,0
278606,21.95,0
278647,70.93,0
278662,98.15,0
278741,12.32,0
278747,1.88,0
278760,34.53,0
278766,0.73,0
278776,20.02,0
278802,22.83,0
278827,30.33,0
278842,2.45,0
278844,55.67,0
278866,0.08,0
278867,69.5,0
278880,0.12,0
278883,0.93,0
278914,21.07,0
278943,1.88,0
278968,34.32,0
278969,2.7,0
278976,11.88,0
278987,0.75,0
278999,0.35,0
279000,16.98,0
279017,0.63,0
279040,3.18,0
279046,1.37,0
279047,44.32,0
279064,0.67,0
279082,9.58,0
279087,2.1,0
279101,41.37,0
279105,113.73,0
279117,6.8,0
279183,6.03,0
279196,41.8,0
279202,0.05,0
279209,16.42,0
279230,0.3,0
279232,0.45,0
279262,0.73,0
279276,0.1,0
279277,0.52,0
279290,1.68,0
279293,1.28,0
279303,39.02,0
279304,0.32,0
279310,0.33,0
279327,4.9,0
279343,8.07,0
279357,17.92,0
279376,1.53,0
279384,1.38,0
279412,0.35,0
279438,2.4,0
279450,1.22,0
279454,77.27,0
279459,3.83,0
279532,1.2,0
279540,35.15,0
279548,14.03,0
279610,0.3,0
279615,45.82,0
279661,1.33,0
279678,4.98,0
279730,3.02,0
279852,1.75,0
279870,0.38,0
279871,0.12,0
67,27.03,0
1456,0.4,0
1907,4.68,0
4819,2.75,0
7296,0.1,0
8407,6.98,0
8442,6.27,0
9268,1.4,0
13979,1.57,0
16729,65.18,0
17688,7.02,0
21703,46.88,0
21736,1.43,0
31770,83.5,0
32711,0.8,0
34175,48.88,0
43214,41.35,0
43934,0.8,0
44291,24.58,0
60297,41.58,0
75705,0.38,0
76425,6.03,0
78575,4.3,0
93890,59.27,0
97910,48.05,0
99728,0.38,0
101532,1.58,0
120579,1.58,0
121337,5.43,0
123015,40.75,0
123523,0.62,0
126290,0.35,0
140195,2.53,0
140500,34.25,0
143621,35.85,0
144032,91.47,0
146021,0.8,0
147604,461.22,0
149235,0.35,0
151163,2.53,0
153819,0.13,0
154100,17.83,0
154664,20.8,0
158230,23.63,0
159802,0.28,0
162549,19.88,0
162566,23.07,0
166304,7.9,0
166699,124.87,0
168147,5.7,0
168545,7.67,0
168792,0.92,0
172386,0.15,0
172407,0.62,0
172544,3.97,0
172979,43.62,0
173687,39.48,0
174549,0.18,0
174573,0.12,0
